ApplStandard,Brand,Cap,CEC_,Conn_Type,Country,delayStartMode,Depth,Height,Load_Type,Model No,N-Standard,New SRI,New Star,postProgenergy,powerConsMode,Prog Name,Prog Time,Sold_in,standbyPowerUsage,Submit_ID,SubmitStatus,Tot Wat Cons,Type,Water_Softener,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,8,180,Single,Germany,True,,,,SCE53M05AU,AS/NZS 2007.1:2005,3.12430313532,3.0,0.0,0.125,Normal 45,167.0,"Australia,Fiji,New Zealand",0.125,51965,Approved,10.01,Built-in,False,,2015-07-20,,Single product class,Unavailable,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,6,135,Single,Germany,True,,,,SKE53M05AU,AS/NZS 2007.1:2005,3.12430313532,3.0,0.0,0.126,Normal 45,168.0,"Australia,Fiji,New Zealand",0.126,51964,Approved,7.17,Built-in,False,,2015-07-20,,Single product class,Unavailable,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,GVA,12,329,Single,China,False,580.0,850.0,IEC,GVADW60SS,AS/NZS 2007.1:2005,2.57019695229,2.5,0.0,2.38,Normal,114.0,"Australia,Fiji,New Zealand",0.0,68343,Approved,12.0,Freestanding,False,600.0,2017-09-23,,Single product class,Unavailable,http://www.technika.com.au/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,GVA,12,329,Single,China,False,580.0,850.0,IEC,GVADW60W,AS/NZS 2007.1:2005,2.57019695229,2.5,0.0,2.38,Normal,114.0,"Australia,Fiji,New Zealand",0.0,68343,Approved,12.0,Freestanding,False,600.0,2017-09-23,,Single product class,Unavailable,http://www.technika.com.au/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,OMEGA,12,327,Single,China,True,,,,ODW702WB,AS/NZS 2007.1:2005,2.58729257387,2.5,0.0,0.39,Normal ,140.0,"Australia,Fiji,New Zealand",0.2,59084,Approved,10.5,Freestanding,False,,2016-07-16,,Single product class,Available,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,OMEGA,12,327,Single,China,True,,,,ODW702XB,AS/NZS 2007.1:2005,2.58729257387,2.5,0.0,0.39,Normal ,140.0,"Australia,Fiji,New Zealand",0.2,59084,Approved,10.5,Freestanding,False,,2016-07-16,,Single product class,Available,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,OMEGA,12,327,Single,China,True,,,,ODW506WB,AS/NZS 2007.1:2005,2.58729257387,2.5,0.0,0.39,Normal ,140.0,"Australia,Fiji,New Zealand",0.2,59084,Approved,10.5,Freestanding,False,,2016-07-16,,Single product class,Available,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,OMEGA,12,327,Single,China,True,,,,ODW506XB,AS/NZS 2007.1:2005,2.58729257387,2.5,0.0,0.39,Normal ,140.0,"Australia,Fiji,New Zealand",0.2,59084,Approved,10.5,Freestanding,False,,2016-07-16,,Single product class,Available,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,OMEGA,12,327,Single,China,True,,,,ODW507TWB,AS/NZS 2007.1:2005,2.58729257387,2.5,0.0,0.39,Normal ,140.0,"Australia,Fiji,New Zealand",0.2,59084,Approved,10.5,Freestanding,False,,2016-07-16,,Single product class,Available,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,OMEGA,12,327,Single,China,True,,,,ODW507TXB,AS/NZS 2007.1:2005,2.58729257387,2.5,0.0,0.39,Normal ,140.0,"Australia,Fiji,New Zealand",0.2,59084,Approved,10.5,Freestanding,False,,2016-07-16,,Single product class,Available,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Primera,12,274,Single,China,True,600.0,850.0,IEC,PR60DSX,AS/NZS 2007.1:2005,3.08307190324,3.0,0.688,0.3,normal,112.0,"Australia,Fiji,New Zealand",0.0,67590,Approved,11.5,Freestanding,False,600.0,2017-09-27,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Primera,12,274,Single,China,True,600.0,850.0,IEC,PR60DWH,AS/NZS 2007.1:2005,3.08307190324,3.0,0.688,0.3,normal,112.0,"Australia,Fiji,New Zealand",0.0,67590,Approved,11.5,Freestanding,False,600.0,2017-09-27,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,HOOVER,12,396,Single,China,False,600.0,850.0,,HED 6612,AS/NZS 2007.1:2005,2.05051800192,2.0,0.0,1.78,Ecomony,159.0,"Australia,New Zealand",0.0,52317,Approved,17.7,Freestanding,False,600.0,2015-08-17,,Single product class,Unavailable,http://www.candy-group.com/,http://www.andico.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Technika,8,294,Single,China,True,540.0,820.0,IEC,TDX4INTSS,AS/NZS 2007.1:2005,1.74875678762,1.5,0.0,1.9,Normal,118.0,"Australia,Fiji,New Zealand",0.29,67484,Approved,13.0,Built-in,False,445.0,2017-08-15,,Single product class,Unavailable,http://www.technika.com.au/,http://www.technika.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,EUROTAG,12,254,Single,China,True,600.0,850.0,IEC,W60A1A401A,AS/NZS 2007.1:2005,3.29557306335,3.0,0.688,0.3,normal,112.0,"Australia,Fiji,New Zealand",0.0,67472,Approved,11.5,Freestanding,False,600.0,2017-09-03,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,EMILIA,12,277,Single,China,False,,,,DW301SSEM,AS/NZS 2007.1:2005,3.05254158429,3.0,0.0,0.728,normal,155.0,"Australia,New Zealand",0.0,47229,Approved,14.0,Freestanding,True,,2014-12-14,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,SAMSUNG ELECTRONICS,13,255,Single,"""Korea, Republic of""",True,570.0,845.0,IEC,DW-FG520S,AS/NZS 2007.1:2005,3.50897024986,3.5,0.0,0.4,Normal,154.0,"Australia,Fiji,New Zealand",0.39,66713,Approved,11.743,Freestanding,False,598.0,2017-07-16,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,SAMSUNG ELECTRONICS,13,255,Single,"""Korea, Republic of""",True,570.0,845.0,IEC,DW-FG520W,AS/NZS 2007.1:2005,3.50897024986,3.5,0.0,0.4,Normal,154.0,"Australia,Fiji,New Zealand",0.39,66713,Approved,11.743,Freestanding,False,598.0,2017-07-16,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,SAMSUNG ELECTRONICS,13,255,Single,"""Korea, Republic of""",True,570.0,845.0,IEC,DW-FG520L,AS/NZS 2007.1:2005,3.50897024986,3.5,0.0,0.4,Normal,154.0,"Australia,Fiji,New Zealand",0.39,66713,Approved,11.743,Freestanding,False,598.0,2017-07-16,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,VENINI,12,329,Single,China,False,580.0,850.0,IEC,VDWCA6WH,AS/NZS 2007.1:2005,2.57019695229,2.5,0.0,2.38,Normal,114.0,"Australia,Fiji,New Zealand",0.0,65917,Approved,12.0,Freestanding,False,600.0,2017-06-04,,Single product class,Unavailable,http://www.thinkappliances.com/,http://www.thinkappliances.com/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,VENINI,12,329,Single,China,False,580.0,850.0,IEC,VDWCA6SL,AS/NZS 2007.1:2005,2.57019695229,2.5,0.0,2.38,Normal,114.0,"Australia,Fiji,New Zealand",0.0,65917,Approved,12.0,Freestanding,False,600.0,2017-06-04,,Single product class,Unavailable,http://www.thinkappliances.com/,http://www.thinkappliances.com/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Rank Arena,14,310,Single,China,True,600.0,850.0,IEC,W60B1A401M,AS/NZS 2007.1:2005,3.16916286437,3.0,0.83,0.34,0,113.0,"Australia,Fiji,New Zealand",,80014,Approved,13.5,Freestanding,False,600.0,2019-04-23,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,King Fisher,12,311,Single,China,False,580.0,850.0,IEC,KFDW12,AS/NZS 2007.1:2005,2.72794517526,2.5,0.0,2.38,Normal,115.0,Australia,0.0,65567,Approved,12.0,Freestanding,False,600.0,2017-07-10,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,King Fisher,12,311,Single,China,False,580.0,850.0,IEC,KFDW12SS,AS/NZS 2007.1:2005,2.72794517526,2.5,0.0,2.38,Normal,115.0,Australia,0.0,65567,Approved,12.0,Freestanding,False,600.0,2017-07-10,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MOMI,6,191,Single,China,True,500.0,438.0,IEC,MKD6W,AS/NZS 2007.1:2005,2.15143230291,2.0,0.0,2.25,Normal,108.0,"Australia,Fiji,New Zealand",1.89,65390,Approved,8.7,Freestanding,False,550.0,2017-05-28,,Single product class,Unavailable,http://www.midea.com.cn/,http://www.deluxeproducts.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MOMI,6,191,Single,China,True,500.0,438.0,IEC,MKD6S,AS/NZS 2007.1:2005,2.15143230291,2.0,0.0,2.25,Normal,108.0,"Australia,Fiji,New Zealand",1.89,65390,Approved,8.7,Freestanding,False,550.0,2017-05-28,,Single product class,Unavailable,http://www.midea.com.cn/,http://www.deluxeproducts.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Candy,12,383,Single,China,True,,,IEC,CDPE 6320 AUS,AS/NZS 2007.1:2005,2.14410243402,2.0,0.0,1.8,Eco 45 deg C,168.0,"Australia,New Zealand",0.05,64864,Approved,11.9,Freestanding,True,,2017-07-09,,Single product class,Unavailable,http://www.domtech.com.au/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Candy,12,383,Single,China,True,,,IEC,CDPE 6320X AUS,AS/NZS 2007.1:2005,2.14410243402,2.0,0.0,1.8,Eco 45 deg C,168.0,"Australia,New Zealand",0.05,64864,Approved,11.9,Freestanding,True,,2017-07-09,,Single product class,Unavailable,http://www.domtech.com.au/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,HOOVER,15,393,Single,China,True,600.0,850.0,IEC,DDY 075,AS/NZS 2007.1:2005,2.69746042,2.5,0.0,0.59,P3 ECO 45C,170.0,"Australia,New Zealand",0.05,64584,Approved,12.1,Freestanding,True,600.0,2017-05-17,,Single product class,Available,http://www.candy-group.com/,http://www.andico.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,VENINI,14,264,Single,China,True,600.0,850.0,IEC,VDW71S,AS/NZS 2007.1:2005,3.61949781798,3.5,0.0,0.3,Normal,162.0,"Australia,Fiji,New Zealand",0.21,64426,Approved,13.0,Freestanding,False,600.0,2017-03-22,,Single product class,Unavailable,http://www.thinkappliances.com/,http://www.thinkappliances.com/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,VENINI,14,264,Single,China,True,600.0,850.0,IEC,VDW71W,AS/NZS 2007.1:2005,3.61949781798,3.5,0.0,0.3,Normal,162.0,"Australia,Fiji,New Zealand",0.21,64426,Approved,13.0,Freestanding,False,600.0,2017-03-22,,Single product class,Unavailable,http://www.thinkappliances.com/,http://www.thinkappliances.com/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Hafele,6,191,Single,China,True,475.0,518.0,IEC,538.21.130,AS/NZS 2007.1:2005,2.15143230291,2.0,0.0,2.25,NORMAL,108.0,Australia,1.89,64075,Approved,8.7,On Bench,False,590.0,2017-05-09,,Single product class,Unavailable,,http://www.hafele.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Hafele,6,191,Single,China,True,475.0,518.0,IEC,538.21.131,AS/NZS 2007.1:2005,2.15143230291,2.0,0.0,2.25,NORMAL,108.0,Australia,1.89,64075,Approved,8.7,On Bench,False,590.0,2017-05-09,,Single product class,Unavailable,,http://www.hafele.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BEKO,14,328,Single,Turkey,True,,,IEC,DSFN 6832 *,AS/NZS 2007.1:2005,3.01091987068,3.0,0.0,0.88,ECO 45°C,140.75,"Australia,New Zealand",0.54,63936,Approved,11.5,Freestanding,False,,2017-03-05,,Single product class,Unavailable,http://www.beko.com/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Linea,12,277,Single,China,True,580.0,850.0,IEC,LDW60S,AS/NZS 2007.1:2005,3.05254158429,3.0,0.0,2.3,Normal,129.0,"Australia,Fiji,New Zealand",0.2927,63892,Approved,14.1,Freestanding,False,600.0,2017-02-22,,Single product class,Unavailable,http://www.thinkappliances.com/,http://www.thinkappliances.com/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,DAMANI,12,277,Single,China,True,580.0,850.0,IEC,DDW60S,AS/NZS 2007.1:2005,3.05254158429,3.0,0.0,2.3,Normal,129.0,"Australia,Fiji,New Zealand",0.2927,63887,Approved,14.1,Freestanding,False,600.0,2017-02-22,,Single product class,Unavailable,http://www.thinkappliances.com/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BAUMATIC,12,277,Single,China,True,580.0,850.0,IEC,BDW60S,AS/NZS 2007.1:2005,3.05254158429,3.0,0.0,2.3,Normal,129.0,"Australia,Fiji,New Zealand",0.2927,63879,Approved,14.1,Freestanding,False,600.0,2017-02-22,,Single product class,Unavailable,http://www.thinkappliances.com/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BAUMATIC,12,277,Single,China,True,580.0,850.0,IEC,BDW60W,AS/NZS 2007.1:2005,3.05254158429,3.0,0.0,2.3,Normal,129.0,"Australia,Fiji,New Zealand",0.2927,63879,Approved,14.1,Freestanding,False,600.0,2017-02-22,,Single product class,Unavailable,http://www.thinkappliances.com/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,EUROMAID,14,324,Single,Turkey,False,,,IEC,DW23W,AS/NZS 2007.1:2005,3.04532120108,3.0,0.0,0.38957,Eco 45 C,124.0,"Australia,New Zealand",0.06044,63252,Approved,15.2,Freestanding,False,,2017-02-08,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,EUROMAID,14,324,Single,Turkey,False,,,IEC,DW24S,AS/NZS 2007.1:2005,3.04532120108,3.0,0.0,0.38957,Eco 45 C,124.0,"Australia,New Zealand",0.06044,63252,Approved,15.2,Freestanding,False,,2017-02-08,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,EUROMAID,14,324,Single,Turkey,False,,,IEC,EDI14S,AS/NZS 2007.1:2005,3.04532120108,3.0,0.0,0.38957,Eco 45 C,124.0,"Australia,New Zealand",0.06044,63252,Approved,15.2,Freestanding,False,,2017-02-08,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,KLEENMAID,14,264,Single,Italy,True,600.0,820.0,IEC,DW6010,AS/NZS 2007.1:2005,3.61949781798,3.5,0.0,1.4467,Normal Eco,147.0,Australia,0.0277,63200,Approved,12.6,Built-in,False,600.0,2017-02-14,,Single product class,Available,http://www.compassCapitalPartners.com.au/,http://www.kleenmaid-appliances.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BAUMATIC,14,260,Single,China,True,598.0,845.0,IEC,BDW70S,AS/NZS 2007.1:2005,3.66230282122,3.5,0.0,0.33,Normal,167.0,"Australia,Fiji,New Zealand",0.22,62897,Approved,12.1,Freestanding,False,600.0,2016-12-19,,Single product class,Unavailable,http://www.thinkappliances.com/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BAUMATIC,14,260,Single,China,True,598.0,845.0,IEC,BDW70W,AS/NZS 2007.1:2005,3.66230282122,3.5,0.0,0.33,Normal,167.0,"Australia,Fiji,New Zealand",0.22,62897,Approved,12.1,Freestanding,False,600.0,2016-12-19,,Single product class,Unavailable,http://www.thinkappliances.com/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,14,261,Single,Germany,True,,,,G 5141,AS/NZS 2007.1:2005,3.65154014677,3.5,0.00012,0.14,Energy save,155.0,"Australia,New Zealand",0.14,55711,Approved,12.45,Built-in,True,,2016-01-20,,Single product class,Unavailable,http://www.miele.com.au/,http://www.miele.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,14,261,Single,Germany,True,,,,G 5141 U,AS/NZS 2007.1:2005,3.65154014677,3.5,0.00012,0.14,Energy save,155.0,"Australia,New Zealand",0.14,55711,Approved,12.45,Built-in,True,,2016-01-20,,Single product class,Unavailable,http://www.miele.com.au/,http://www.miele.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,14,261,Single,Germany,True,,,,G 5141 i,AS/NZS 2007.1:2005,3.65154014677,3.5,0.00012,0.14,Energy save,155.0,"Australia,New Zealand",0.14,55711,Approved,12.45,Built-in,True,,2016-01-20,,Single product class,Unavailable,http://www.miele.com.au/,http://www.miele.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,14,261,Single,Germany,True,,,,G 5191 Vi,AS/NZS 2007.1:2005,3.65154014677,3.5,0.00012,0.14,Energy save,155.0,"Australia,New Zealand",0.14,55711,Approved,12.45,Built-in,True,,2016-01-20,,Single product class,Unavailable,http://www.miele.com.au/,http://www.miele.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,EURO,12,327,Single,China,True,598.0,845.0,IEC,EPF60DWH,AS/NZS 2007.1:2005,2.58729257387,2.5,0.0,0.39,Normal,140.0,"Australia,Fiji,New Zealand",0.2,62736,Approved,10.5,Freestanding,False,600.0,2016-12-11,,Single product class,Unavailable,http://www.euroappliances.com.au/,http://www.euroappliances.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,EURO,12,327,Single,China,True,598.0,845.0,IEC,EPF60DS,AS/NZS 2007.1:2005,2.58729257387,2.5,0.0,0.39,Normal,140.0,"Australia,Fiji,New Zealand",0.2,62736,Approved,10.5,Freestanding,False,600.0,2016-12-11,,Single product class,Unavailable,http://www.euroappliances.com.au/,http://www.euroappliances.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Euroclean,12,274,Single,China,True,,,IEC,EC600,AS/NZS 2007.1:2005,3.08307190324,3.0,0.0,0.117657,Normal,120.0,Australia,0.057662,62226,Approved,13.793,Built-in,False,,2016-11-29,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,14,324,Single,Germany,False,570.0,805.0,,G 5100,AS/NZS 2007.1:2005,3.04532120108,3.0,0.0,0.81,Energy save,142.0,"Australia,New Zealand",0.1,51079,Approved,13.97,Built-in,True,598.0,2015-06-29,,Single product class,Unavailable,http://www.miele.com.au/,http://www.miele.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,14,324,Single,Germany,False,570.0,805.0,,G 5100 U,AS/NZS 2007.1:2005,3.04532120108,3.0,0.0,0.81,Energy save,142.0,"Australia,New Zealand",0.1,51079,Approved,13.97,Built-in,True,598.0,2015-06-29,,Single product class,Unavailable,http://www.miele.com.au/,http://www.miele.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,14,324,Single,Germany,False,570.0,805.0,,G 5100 i,AS/NZS 2007.1:2005,3.04532120108,3.0,0.0,0.81,Energy save,142.0,"Australia,New Zealand",0.1,51079,Approved,13.97,Built-in,True,598.0,2015-06-29,,Single product class,Unavailable,http://www.miele.com.au/,http://www.miele.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,14,324,Single,Germany,False,570.0,805.0,,G 5170 Vi,AS/NZS 2007.1:2005,3.04532120108,3.0,0.0,0.81,Energy save,142.0,"Australia,New Zealand",0.1,51079,Approved,13.97,Built-in,True,598.0,2015-06-29,,Single product class,Unavailable,http://www.miele.com.au/,http://www.miele.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,15,288,Single,Germany,True,570.0,845.0,,G 5715 SCU XXL,AS/NZS 2007.1:2005,3.56897981606,3.5,0.0,0.43,Energy Save,156.0,"Australia,New Zealand",0.4,51090,Approved,12.27,Built-in,True,598.0,2015-06-29,,Single product class,Unavailable,http://www.miele.com.au/,http://www.miele.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,15,288,Single,Germany,True,570.0,845.0,,G 5715 SCi XXL,AS/NZS 2007.1:2005,3.56897981606,3.5,0.0,0.43,Energy Save,156.0,"Australia,New Zealand",0.4,51090,Approved,12.27,Built-in,True,598.0,2015-06-29,,Single product class,Unavailable,http://www.miele.com.au/,http://www.miele.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,15,288,Single,Germany,True,570.0,845.0,,G 5775 SCVi XXL,AS/NZS 2007.1:2005,3.56897981606,3.5,0.0,0.43,Energy Save,156.0,"Australia,New Zealand",0.4,51090,Approved,12.27,Built-in,True,598.0,2015-06-29,,Single product class,Unavailable,http://www.miele.com.au/,http://www.miele.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,15,288,Single,Germany,True,570.0,845.0,,G 5815 SCi XXL,AS/NZS 2007.1:2005,3.56897981606,3.5,0.0,0.43,Energy Save,156.0,"Australia,New Zealand",0.4,51090,Approved,12.27,Built-in,True,598.0,2015-06-29,,Single product class,Unavailable,http://www.miele.com.au/,http://www.miele.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,15,288,Single,Germany,True,570.0,845.0,,G 5935 SCi XXL,AS/NZS 2007.1:2005,3.56897981606,3.5,0.0,0.43,Energy Save,156.0,"Australia,New Zealand",0.4,51090,Approved,12.27,Built-in,True,598.0,2015-06-29,,Single product class,Unavailable,http://www.miele.com.au/,http://www.miele.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,15,288,Single,Germany,True,570.0,845.0,,G 5985 SCVi XXL,AS/NZS 2007.1:2005,3.56897981606,3.5,0.0,0.43,Energy Save,156.0,"Australia,New Zealand",0.4,51090,Approved,12.27,Built-in,True,598.0,2015-06-29,,Single product class,Unavailable,http://www.miele.com.au/,http://www.miele.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Ilve,13,212,Single,France,True,600.0,850.0,,IVFIX2,AS/NZS 2007.1:2005,4.02674497338,4.0,0.0,1.583,Normal Eco / Bio cycle on test report,98.0,"Australia,New Zealand",0.887,45434,Approved,14.3,Built-in,True,595.0,2014-08-25,,Single product class,Unavailable,,http://www.ilve.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Ilve,13,212,Single,France,True,600.0,850.0,,IVSIX3,AS/NZS 2007.1:2005,4.02674497338,4.0,0.0,1.583,Normal Eco / Bio cycle on test report,98.0,"Australia,New Zealand",0.887,45434,Approved,14.3,Built-in,True,595.0,2014-08-25,,Single product class,Unavailable,,http://www.ilve.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,GALANZ,12,274,Single,China,True,560.0,820.0,IEC,W60A1A401E,AS/NZS 2007.1:2005,3.08307190324,3.0,0.0,0.12,Normal ,117.0,"Australia,Fiji,New Zealand",0.06,61800,Approved,13.8,Built-in,False,590.0,2016-10-31,,Single product class,Unavailable,,http://www.galanz.com/
